a00a_1|a00a_2b|aa|a01|a02|a03|a04|a05|a06|a07|a07_1|a07_2|a07_3|ea|e01|e02|ea2|q01|q02|q03|q03_1|q04|q04_1|q04_2|q04_3|q04_4|q04_5|q04_6|q04_7|q04_8|q04_9|q05|q05_1|q05_2|q05_3|q06|q06_1|q06_2|q06_3|q06_4|q06_5|q06_6|q06_7|q06_8|q06_9|q06_10|q06_1_1|q07|q08|q09|q09_1|q09_2|q09_3|q09_4|q09_5|q09_6|q09_7|q09_8|q10|q10_1|q10_2|q10_3|q10_4|q10_5|q10_6|q10_7
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Gongapa, jongapa|Si|F|No|No|No|No|No|Si|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Monte papaya|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Monte piña|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Monte purupuru|No||Si|No|No|No|No|No|No|No|No||No|Si|No||Si|No|No|No|No|No|No|No|No|No||||||||||||||No|No|No|No|No|No|Si
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Mullaca|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Perla Perla|Si|F|No|No|No|No|No|Si|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Pucumpuy|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||E|No|No|No|No|Si|No|No
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Puru Puru|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||E|No|No|No|No|Si|No|No
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Shaca Shaca|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Shillanco|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Tucllish|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Ucho ucho|Si|F|No|No|No|No|No|Si|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
A|1855|Continuar|al pie del colegio|0|76.05540|09.91426|2743|191|Molino-Umari|||Picahuay|Continuar|7|0|Continuar|1|Si|Yuyo, ñapus|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Callampa|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Chilipruta|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Gongapa, jongapa|No|||||||||||||||||||||||||||||||||||||||||||||
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Monte papaya|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Monte piña|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Monte purupuru|No|||||||||||||||||||||||||||||||||||||||||||||
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Mullaca|No|||||||||||||||||||||||||||||||||||||||||||||
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Perla Perla|No||Si|No|No|No|No|No|No|No|No||No|Si|No||Si|No|No|No|No|No|No|No|No|No||||||||||||||||||||
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Pucumpuy|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Aumentado|No||||||||||BCE|No|Si|Si|No|Si|No|No
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Puru Puru|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Aumentado|No||||||||||BCE|No|Si|Si|No|Si|No|No
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Shillanco|No|||||||||||||||||||||||||||||||||||||||||||||
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Tucllish|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Ucho ucho|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
A|1856|Continuar|picahuayramosio|0|76.05719|09.91707|2813|190|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|1|Si|Yuyo, ñapus|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Callampa|No|||||||||||||||||||||||||||||||||||||||||||||
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Chilipruta|No|||||||||||||||||||||||||||||||||||||||||||||
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Gongapa, jongapa|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Monte papaya|Si|AB|Si|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Monte piña|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Monte purupuru|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Mullaca|No|||||||||||||||||||||||||||||||||||||||||||||
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Pucumpuy|No|||||||||||||||||||||||||||||||||||||||||||||
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Puru Puru|Si|AB|Si|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Shillanco|Si|ABC|Si|Si|Si|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Tucllish|No||No|Si|Si|No|No|No|No|No|No||No|Si|No|||||||||||||||||||||||||||||||
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
E|1858|Continuar|picahuay|998|76.05801|09.92137|2774|37|Molino-Umari|||Picahuay|Continuar|5|0|Continuar|4|Si|Yuyo, ñapus|No|||||||||||||||||||||||||||||||||||||||||||||
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Callampa|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|C|No|No|Si|No|No|No|No|No|No|No||Disminuido|No||||||||||G|No|No|No|No|No|No|Si
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Chilipruta|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No||||||||||G|No|No|No|No|No|No|Si
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Gongapa, jongapa|No|||||||||||||||||||||||||||||||||||||||||||||
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Monte papaya|No|||||||||||||||||||||||||||||||||||||||||||||
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Monte piña|No|||||||||||||||||||||||||||||||||||||||||||||
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Monte purupuru|No|||||||||||||||||||||||||||||||||||||||||||||
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Mullaca|No|||||||||||||||||||||||||||||||||||||||||||||
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Pucumpuy|No|||||||||||||||||||||||||||||||||||||||||||||
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Puru Puru|No|||||||||||||||||||||||||||||||||||||||||||||
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Shillanco|No|||||||||||||||||||||||||||||||||||||||||||||
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Tucllish|No|||||||||||||||||||||||||||||||||||||||||||||
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
B|1859|Continuar|al costado de la carretera|998|76.06107|09.91669|2906|46|Molino-Umari|||Picahuay|Continuar|5|1|Continuar|2|Si|Yuyo, ñapus|No|||||||||||||||||||||||||||||||||||||||||||||
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Callampa|Si|AB|Si|Si|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Disminuido|No sabe||||||||||G|No|No|No|No|No|No|Si
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Chilipruta|No|||||||||||||||||||||||||||||||||||||||||||||
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Chulkilla, chulquina|No|||||||||||||||||||||||||||||||||||||||||||||
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Cushuro, cushuru|No|||||||||||||||||||||||||||||||||||||||||||||
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Gongapa, jongapa|Si|AB|Si|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No sabe||||||||||G|No|No|No|No|No|No|Si
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Jaramullaca|No|||||||||||||||||||||||||||||||||||||||||||||
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Monte carne|No|||||||||||||||||||||||||||||||||||||||||||||
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Monte papaya|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Disminuido|No sabe||||||||||G|No|No|No|No|No|No|Si
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Monte piña|No|||||||||||||||||||||||||||||||||||||||||||||
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Monte purupuru|No|||||||||||||||||||||||||||||||||||||||||||||
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Mullaca|No|||||||||||||||||||||||||||||||||||||||||||||
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Paku Paku|No|||||||||||||||||||||||||||||||||||||||||||||
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Perla Perla|No|||||||||||||||||||||||||||||||||||||||||||||
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Pucumpuy|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No sabe||||||||||G|No|No|No|No|No|No|Si
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Puczato|No|||||||||||||||||||||||||||||||||||||||||||||
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Puru Puru|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|A|Si|No|No|No|No|No|No|No|No|No||Se mantiene igual|No sabe||||||||||G|No|No|No|No|No|No|Si
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Shaca Shaca|No|||||||||||||||||||||||||||||||||||||||||||||
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Shillanco|No|||||||||||||||||||||||||||||||||||||||||||||
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Shiraco|No|||||||||||||||||||||||||||||||||||||||||||||
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Tucllish|No|||||||||||||||||||||||||||||||||||||||||||||
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Ucho ucho|No|||||||||||||||||||||||||||||||||||||||||||||
C|1862|Continuar|carretera picahuay al pie del colegio|998|76.05437|9.91439|2689|29|Molino-Umari|||Picahuay|Continuar|6|0|Continuar|2|Si|Yuyo, ñapus|No|||||||||||||||||||||||||||||||||||||||||||||
B|1863|Continuar|pumachupampa|998|76.05817|09.91565|2856|47|Molino-Umari|||Picahuay|Continuar|4|0|Continuar|2|Si|Callampa|No|||||||||||||||||||||||||||||||||||||||||||||
